OrgName,PrimFocus,id_str,_boroname,_ntaname,YrFnd_Num
NY/NJ Baykeeper,Environment,3321,Brooklyn,Park Slope-Gowanus,1989
NY/NJ Baykeeper,Environment,5012,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1989
NY/NJ Baykeeper,Environment,3807,Brooklyn,Brighton Beach,1989
NY/NJ Baykeeper,Environment,3238,Brooklyn,Brooklyn Heights-Cobble Hill,1989
NY/NJ Baykeeper,Environment,3806,Brooklyn,Brighton Beach,1989
NY/NJ Baykeeper,Environment,4619,Bronx,Crotona Park East,1989
NY/NJ Baykeeper,Environment,2015,Staten Island,New Dorp-Midland Beach,1989
NY/NJ Baykeeper,Environment,4499,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,4695,Bronx,Crotona Park East,1989
NY/NJ Baykeeper,Environment,3415,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,3961,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,4578,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,1319,Staten Island,Great Kills,1989
NY/NJ Baykeeper,Environment,4694,Bronx,East Tremont,1989
NY/NJ Baykeeper,Environment,4117,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,4422,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,4617,Bronx,Crotona Park East,1989
NY/NJ Baykeeper,Environment,2312,Staten Island,West New Brighton-New Brighton-St. George,1989
NY/NJ Baykeeper,Environment,3008,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,3962,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,4421,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,1860,Staten Island,Oakwood-Oakwood Beach,1989
NY/NJ Baykeeper,Environment,4618,Bronx,Crotona Park East,1989
NY/NJ Baykeeper,Environment,2781,Brooklyn,Bay Ridge,1989
NY/NJ Baykeeper,Environment,1938,Staten Island,Oakwood-Oakwood Beach,1989
NY/NJ Baykeeper,Environment,4696,Bronx,West Farms-Bronx River,1989
NY/NJ Baykeeper,Environment,4039,Brooklyn,Sheepshead Bay-Manhattan Beach,1989
NY/NJ Baykeeper,Environment,5510,Queens,Airport,1989
NY/NJ Baykeeper,Environment,3470,Manhattan,Lower East Side,1989
NY/NJ Baykeeper,Environment,4425,Brooklyn,Georgetown-Mill Basin,1989
NY/NJ Baykeeper,Environment,5363,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,6218,Queens,Far Rockaway-Bayswater,1989
NY/NJ Baykeeper,Environment,3393,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1989
NY/NJ Baykeeper,Environment,6140,Queens,Far Rockaway-Bayswater,1989
NY/NJ Baykeeper,Environment,5598,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,3416,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,3077,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,1989
NY/NJ Baykeeper,Environment,3627,Brooklyn,Williamsburg,1989
NY/NJ Baykeeper,Environment,5985,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,3260,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,3700,Brooklyn,Greenpoint,1989
NY/NJ Baykeeper,Environment,6141,Queens,Far Rockaway-Bayswater,1989
NY/NJ Baykeeper,Environment,6297,Queens,Far Rockaway-Bayswater,1989
NY/NJ Baykeeper,Environment,5440,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,3545,Manhattan,Lower East Side,1989
NY/NJ Baykeeper,Environment,5675,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,1009,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,776,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,853,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,3003,Manhattan,Battery Park City-Lower Manhattan,1989
NY/NJ Baykeeper,Environment,6059,Queens,Airport,1989
NY/NJ Baykeeper,Environment,3075,Manhattan,West Village,1989
NY/NJ Baykeeper,Environment,775,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,5981,Queens,Airport,1989
NY/NJ Baykeeper,Environment,3182,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,698,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,6137,Queens,Airport,1989
NY/NJ Baykeeper,Environment,854,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,5904,Queens,Airport,1989
NY/NJ Baykeeper,Environment,5210,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,1241,Staten Island,Great Kills,1989
NY/NJ Baykeeper,Environment,3320,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,3076,Manhattan,West Village,1989
NY/NJ Baykeeper,Environment,2246,Staten Island,Old Town-Dongan Hills-South Beach,1989
NY/NJ Baykeeper,Environment,620,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,1164,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,3159,Manhattan,Battery Park City-Lower Manhattan,1989
NY/NJ Baykeeper,Environment,1086,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1989
NY/NJ Baykeeper,Environment,5909,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,5796,Queens,Whitestone,1989
NY/NJ Baykeeper,Environment,3001,Manhattan,Battery Park City-Lower Manhattan,1989
NY/NJ Baykeeper,Environment,310,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,5831,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,3651,Brooklyn,Brighton Beach,1989
NY/NJ Baykeeper,Environment,6143,Queens,Far Rockaway-Bayswater,1989
NY/NJ Baykeeper,Environment,3397,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1989
NY/NJ Baykeeper,Environment,3625,Brooklyn,North Side-South Side,1989
NY/NJ Baykeeper,Environment,3494,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,233,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,5198,Queens,Howard Beach,1989
NY/NJ Baykeeper,Environment,3626,Brooklyn,North Side-South Side,1989
NY/NJ Baykeeper,Environment,2554,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,1989
NY/NJ Baykeeper,Environment,3495,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,3081,Manhattan,Battery Park City-Lower Manhattan,1989
NY/NJ Baykeeper,Environment,5753,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,4701,Bronx,Hunts Point,1989
NY/NJ Baykeeper,Environment,5986,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,6142,Queens,Far Rockaway-Bayswater,1989
NY/NJ Baykeeper,Environment,3085,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,388,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,3104,Brooklyn,Seagate-Coney Island,1989
NY/NJ Baykeeper,Environment,4917,Bronx,Woodlawn-Wakefield,1989
NY/NJ Baykeeper,Environment,5517,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,5516,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,5908,Queens,Hammels-Arverne-Edgemere,1989
NY/NJ Baykeeper,Environment,3078,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,1989
NY/NJ Baykeeper,Environment,4918,Bronx,Williamsbridge-Olinville,1989
NY/NJ Baykeeper,Environment,3236,Manhattan,Chinatown,1989
NY/NJ Baykeeper,Environment,5521,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,76,Staten Island,Charleston-Richmond Valley-Tottenville,1989
NY/NJ Baykeeper,Environment,3074,Manhattan,West Village,1989
NY/NJ Baykeeper,Environment,5482,Queens,Whitestone,1989
NY/NJ Baykeeper,Environment,4044,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,4809,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,4887,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,5479,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1989
NY/NJ Baykeeper,Environment,3009,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,3239,Brooklyn,Brooklyn Heights-Cobble Hill,1989
NY/NJ Baykeeper,Environment,4703,Bronx,Rikers Island,1989
NY/NJ Baykeeper,Environment,3257,Brooklyn,Bensonhurst West,1989
NY/NJ Baykeeper,Environment,4547,Bronx,Rikers Island,1989
NY/NJ Baykeeper,Environment,4652,Brooklyn,Canarsie,1989
NY/NJ Baykeeper,Environment,4355,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,4779,Bronx,Hunts Point,1989
NY/NJ Baykeeper,Environment,5902,Queens,Airport,1989
NY/NJ Baykeeper,Environment,4122,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,3258,Brooklyn,Bensonhurst East,1989
NY/NJ Baykeeper,Environment,3243,Brooklyn,Park Slope-Gowanus,1989
NY/NJ Baykeeper,Environment,3244,Brooklyn,Sunset Park West,1989
NY/NJ Baykeeper,Environment,4624,Bronx,Rikers Island,1989
NY/NJ Baykeeper,Environment,3089,Brooklyn,Sunset Park West,1989
NY/NJ Baykeeper,Environment,2477,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,1989
NY/NJ Baykeeper,Environment,4783,Queens,Airport,1989
NY/NJ Baykeeper,Environment,4964,Brooklyn,East New York,1989
NY/NJ Baykeeper,Environment,3166,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,4704,Bronx,Rikers Island,1989
NY/NJ Baykeeper,Environment,5404,Queens,Whitestone,1989
NY/NJ Baykeeper,Environment,4199,Queens,Breezy Point-Broad Channel,1989
NY/NJ Baykeeper,Environment,3087,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1989
NY/NJ Baykeeper,Environment,6369,Queens,Airport,1989
NY/NJ Baykeeper,Environment,4549,Queens,Steinway,1989
NY/NJ Baykeeper,Environment,3337,Brooklyn,Gravesend,1989
NY/NJ Baykeeper,Environment,5090,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,1989
NY/NJ Baykeeper,Environment,5560,Queens,Whitestone,1989
NY/NJ Baykeeper,Environment,5328,Queens,Whitestone,1989
NY/NJ Baykeeper,Environment,2400,Staten Island,Grasmere-Arrochar-Ft. Wadsworth,1989
NY/NJ Baykeeper,Environment,4468,Bronx,Mott Haven-Port Morris,1989
NY/NJ Baykeeper,Environment,4470,Queens,Steinway,1989
NY/NJ Baykeeper,Environment,4781,Bronx,Rikers Island,1989
NY/NJ Baykeeper,Environment,4731,Brooklyn,Starrett City,1989
NY/NJ Baykeeper,Environment,5171,Queens,College Point,1989
NY/NJ Baykeeper,Environment,6214,Queens,Airport,1989
NY/NJ Baykeeper,Environment,6292,Queens,Airport,1989
NY/NJ Baykeeper,Environment,5246,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1989
NY/NJ Baykeeper,Environment,5401,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1989
NY/NJ Baykeeper,Environment,5636,Bronx,Schuylerville-Throgs Neck-Edgewater Park,1989
NY/NJ Baykeeper,Environment,4467,Bronx,Mott Haven-Port Morris,1989
NY/NJ Baykeeper,Environment,4808,Brooklyn,East New York,1989
NYC Parks Computer Resource Centers,Education,3858,Brooklyn,Greenpoint,2014
NYC Parks Computer Resource Centers,Education,4022,Brooklyn,Crown Heights North,2014
NYC Parks Computer Resource Centers,Education,3170,Brooklyn,Sunset Park East,2014
NYC Parks Computer Resource Centers,Education,3165,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2014
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4185,Brooklyn,Flatlands,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3560,Brooklyn,Kensington-Ocean Parkway,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4962,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4341,Brooklyn,Canarsie,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3869,Brooklyn,Prospect Lefferts Gardens-Wingate,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3795,Brooklyn,Erasmus,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4029,Brooklyn,East Flatbush-Farragut,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4417,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3022,Brooklyn,Bath Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4413,Brooklyn,Brownsville,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3722,Brooklyn,Midwood,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4040,Brooklyn,Sheepshead Bay-Manhattan Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3946,Brooklyn,Crown Heights South,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4260,Brooklyn,Rugby-Remsen Village,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3179,Brooklyn,Bath Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3648,Brooklyn,Homecrest,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,5041,Queens,Howard Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3404,Brooklyn,Kensington-Ocean Parkway,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3960,Brooklyn,Sheepshead Bay-Manhattan Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4102,Brooklyn,Crown Heights North,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4258,Brooklyn,Brownsville,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4645,Brooklyn,Cypress Hills,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3938,Brooklyn,East Williamsburg,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3646,Brooklyn,Homecrest,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4653,Brooklyn,Canarsie,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3245,Brooklyn,Sunset Park West,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4096,Brooklyn,Bushwick South,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4496,Brooklyn,Canarsie,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4414,Brooklyn,Brownsville,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3238,Brooklyn,Brooklyn Heights-Cobble Hill,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4104,Brooklyn,Prospect Lefferts Gardens-Wingate,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3566,Brooklyn,Ocean Parkway South,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4181,Brooklyn,Rugby-Remsen Village,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3089,Brooklyn,Sunset Park West,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3092,Brooklyn,Sunset Park East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4800,Brooklyn,Cypress Hills,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4171,Queens,Maspeth,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3248,Brooklyn,Sunset Park East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4647,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3490,Brooklyn,Bensonhurst East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3948,Brooklyn,Prospect Lefferts Gardens-Wingate,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4113,Brooklyn,Georgetown-Mill Basin,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3782,Brooklyn,North Side-South Side,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4252,Brooklyn,Bushwick North,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4025,Brooklyn,Prospect Lefferts Gardens-Wingate,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4038,Brooklyn,Sheepshead Bay-Manhattan Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4498,Brooklyn,Canarsie,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4026,Brooklyn,East Flatbush-Farragut,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4729,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3723,Brooklyn,Homecrest,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4105,Brooklyn,Rugby-Remsen Village,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3699,Brooklyn,Greenpoint,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4012,Queens,Hunters Point-Sunnyside-West Maspeth,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,5039,Queens,Howard Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3860,Brooklyn,East Williamsburg,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3803,Brooklyn,Madison,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4808,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4024,Brooklyn,Crown Heights South,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4425,Brooklyn,Georgetown-Mill Basin,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3335,Brooklyn,Bensonhurst East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3947,Brooklyn,Prospect Lefferts Gardens-Wingate,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3559,Brooklyn,Windsor Terrace,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4106,Brooklyn,Rugby-Remsen Village,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4726,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3859,Brooklyn,East Williamsburg,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3333,Brooklyn,Bensonhurst West,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4495,Brooklyn,Canarsie,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3949,Brooklyn,East Flatbush-Farragut,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3087,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3013,Brooklyn,Sunset Park West,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3489,Brooklyn,Bensonhurst East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3645,Brooklyn,Homecrest,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4180,Brooklyn,Brownsville,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3247,Brooklyn,Sunset Park East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4502,Brooklyn,Georgetown-Mill Basin,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3320,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4885,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3650,Brooklyn,Brighton Beach,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3412,Brooklyn,Bensonhurst East,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4959,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,4803,Brooklyn,East New York,1982
"Neighborhood Housing Services of Brooklyn CDC, Inc.",Housing and shelter,3794,Brooklyn,Erasmus,1982
